index,weekid,week position,song,performer,genre,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,year,decade
204887,2003-06-21,20,Put That Woman First,Jaheim,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",245773.0,True,0.649,0.536,5.0,-8.804,0.0,0.132,0.4919999999999999,0.0,0.184,0.513,78.935,58.0,2003,2000
324104,2003-06-21,30,Love You Out Loud,Rascal Flatts,"['contemporary country', 'country', 'country road']",185493.0,False,0.627,0.903,8.0,-2.714,1.0,0.0426,0.155,0.0,0.277,0.452,96.987,43.0,2003,2000
58987,2003-06-21,32,Stay Gone,Jimmy Wayne,"['country', 'country road']",226600.0,False,0.52,0.515,9.0,-5.497,1.0,0.0276,0.0976,0.0,0.271,0.193,142.086,33.0,2003,2000
257215,2003-06-21,37,4 Ever,Lil' Mo Featuring Fabolous,"['hip pop', 'r&b', 'urban contemporary']",222946.0,False,0.683,0.657,6.0,-10.668,1.0,0.099,0.0279,4.5e-05,0.3669999999999999,0.764,99.059,9.0,2003,2000
323435,2003-06-28,19,Don't Wanna Try,Frankie J,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",245293.0,False,0.655,0.433,5.0,-7.577,0.0,0.0348,0.444,0.0,0.221,0.199,130.127,51.0,2003,2000
242411,2003-06-28,23,My Front Porch Looking In,Lonestar,"['contemporary country', 'country', 'country road']",223573.0,False,0.529,0.811,5.0,-5.62,1.0,0.0511,0.0317,0.0,0.311,0.454,102.703,54.0,2003,2000
305181,2003-06-28,26,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",316133.0,False,0.5859999999999999,0.927,11.0,-4.077,0.0,0.194,0.00924,2e-06,0.3439999999999999,0.528,73.02299999999998,56.0,2003,2000
101524,2003-06-28,38,Pump It Up,Joe Budden,"['battle rap', 'hip hop', 'new jersey rap', 'pop rap', 'rap', 'trap']",251373.0,True,0.5819999999999999,0.8549999999999999,6.0,-4.959,1.0,0.331,0.0438,0.0,0.106,0.651,104.963,60.0,2003,2000
84364,2003-07-05,1,This Is The Night,Clay Aiken,['idol'],212200.0,False,0.528,0.56,11.0,-8.295999999999998,1.0,0.0268,0.151,1e-06,0.3,0.372,99.037,22.0,2003,2000
104748,2003-07-05,2,Flying Without Wings,Ruben Studdard,"['gospel r&b', 'new jack swing', 'r&b', 'urban contemporary']",226133.0,False,0.498,0.4929999999999999,8.0,-7.748,1.0,0.0369,0.75,0.0,0.115,0.222,146.049,38.0,2003,2000
260854,2003-07-05,42,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock', 'singer-songwriter']",225573.0,False,0.678,0.8659999999999999,1.0,-4.341,1.0,0.048,0.00295,0.0,0.16,0.8419999999999999,88.04099999999998,61.0,2003,2000
186917,2003-07-12,10,So Gone,Monica,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",242773.0,False,0.6179999999999999,0.552,8.0,-6.863,1.0,0.0981,0.1759999999999999,0.0,0.252,0.5859999999999999,81.97499999999998,68.0,2003,2000
80956,2003-07-12,32,Act A Fool,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",270733.0,True,0.568,0.904,0.0,-2.497,1.0,0.3489999999999999,0.221,0.0,0.22,0.799,109.331,64.0,2003,2000
184155,2003-07-19,9,Miss Independent,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",214786.0,False,0.655,0.623,11.0,-6.302,0.0,0.116,0.0860999999999999,0.000346,0.0652,0.6149999999999999,175.973,58.0,2003,2000
287483,2003-07-19,47,Speed,Montgomery Gentry,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",239893.0,False,0.5909999999999999,0.699,8.0,-8.169,1.0,0.0286,0.0171,2e-06,0.168,0.325,87.971,43.0,2003,2000
307601,2003-07-26,2,Magic Stick,Lil' Kim Featuring 50 Cent,"['dance pop', 'east coast hip hop', 'escape room', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",359973.0,True,0.8489999999999999,0.499,2.0,-7.872,1.0,0.271,0.117,5e-05,0.268,0.504,92.982,58.0,2003,2000
323523,2003-07-26,20,Intuition,Jewel,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",228893.0,False,0.7179999999999999,0.798,7.0,-4.309,1.0,0.0584,0.00447,0.00629,0.064,0.816,100.031,44.0,2003,2000
190778,2003-08-02,2,Rock Wit U (Awww Baby),Ashanti,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",209120.0,False,0.7119999999999999,0.805,4.0,-3.142,0.0,0.0738999999999999,0.433,0.0,0.1789999999999999,0.8509999999999999,94.973,65.0,2003,2000
212393,2003-08-02,8,In Those Jeans,Ginuwine,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",243306.0,True,0.691,0.541,1.0,-5.873,1.0,0.0776,0.508,0.0,0.0753,0.319,127.683,63.0,2003,2000
255061,2003-08-02,9,Drift Away,Uncle Kracker Featuring Dobie Gray,"['country', 'country road', 'neo mellow', 'pop rock', 'post-grunge']",255560.0,False,0.5829999999999999,0.66,11.0,-5.078,1.0,0.0377,0.1809999999999999,0.0,0.0979,0.8609999999999999,151.956,68.0,2003,2000
233230,2003-08-02,48,Like A Pimp,David Banner Featuring Lil' Flip,"['conscious hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",254706.0,True,0.8439999999999999,0.8459999999999999,7.0,-5.167,1.0,0.1759999999999999,0.00487,0.0,0.0783999999999999,0.91,144.079,57.0,2003,2000
190779,2003-08-09,2,Right Thurr,Chingy,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",250746.0,True,0.8659999999999999,0.749,2.0,-3.977,1.0,0.253,0.15,0.0,0.0591,0.891,92.077,69.0,2003,2000
144323,2003-08-09,5,Unwell,matchbox twenty,"['neo mellow', 'pop rock', 'post-grunge']",237266.0,False,0.442,0.793,9.0,-5.152,1.0,0.0347,0.0456,0.0,0.328,0.437,80.985,64.0,2003,2000
100756,2003-08-09,25,Red Dirt Road,Brooks & Dunn,"['contemporary country', 'country', 'country road', 'country rock']",260360.0,False,0.555,0.8679999999999999,5.0,-3.798,1.0,0.0403,0.0664,0.000117,0.116,0.4789999999999999,136.12,65.0,2003,2000
5786,2003-08-09,38,Did My Time,Korn,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",244493.0,False,0.546,0.8639999999999999,1.0,-3.893,1.0,0.0475,5.9e-05,0.00224,0.3039999999999999,0.274,93.022,50.0,2003,2000
158517,2003-08-09,45,Addicted,Simple Plan,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk', 'post-grunge']",232066.0,False,0.522,0.751,1.0,-5.46,1.0,0.0435,0.000491,2e-06,0.158,0.6049999999999999,139.51,65.0,2003,2000
190649,2003-08-16,1,Crazy In Love,Beyonce Featuring Jay Z,"['dance pop', 'pop', 'pop rap', 'r&b']",236133.0,False,0.646,0.77,2.0,-6.596,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,76.0,2003,2000
225204,2003-08-16,3,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,['hip pop'],192426.0,False,0.8389999999999999,0.8339999999999999,4.0,-3.743,0.0,0.0503,0.0347,0.129,0.0836999999999999,0.778,99.994,10.0,2003,2000
214310,2003-08-16,28,"No Shoes, No Shirt, No Problems",Kenny Chesney,"['contemporary country', 'country', 'country road']",209666.0,False,0.7189999999999999,0.546,7.0,-10.239,1.0,0.032,0.2429999999999999,0.0084399999999999,0.1809999999999999,0.669,117.925,58.0,2003,2000
95793,2003-08-16,31,Celebrity,Brad Paisley,"['contemporary country', 'country', 'country road']",223400.0,False,0.643,0.8369999999999999,0.0,-4.535,1.0,0.0316,0.379,9e-06,0.18,0.787,123.777,45.0,2003,2000
190855,2003-08-23,3,P.I.M.P.,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",74960.0,False,0.75,0.7369999999999999,9.0,-7.252,0.0,0.252,0.1469999999999999,0.0,0.155,0.805,94.89,17.0,2003,2000
191832,2003-08-23,16,Are You Happy Now?,Michelle Branch,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",230760.0,False,0.4839999999999999,0.8269999999999998,8.0,-5.324,1.0,0.046,0.0039,0.00143,0.0875999999999999,0.7169999999999999,179.566,50.0,2003,2000
242356,2003-08-23,22,I Want You,Thalia Featuring Fat Joe,"['dance pop', 'latin', 'latin pop', 'mexican pop']",226026.0,False,0.803,0.773,0.0,-3.628,1.0,0.121,0.0107,0.0,0.0632,0.7079999999999999,91.915,52.0,2003,2000
327384,2003-08-30,13,Like Glue,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",232506.0,False,0.757,0.78,1.0,-5.038,1.0,0.319,0.0811,0.0,0.113,0.59,97.917,62.0,2003,2000
235448,2003-09-06,20,Forever And For Always,Shania Twain,"['canadian country', 'canadian pop', 'country', 'country dawn', 'dance pop']",283000.0,False,0.456,0.7439999999999999,6.0,-4.723,1.0,0.0341,0.2349999999999999,0.0,0.125,0.539,85.944,50.0,2003,2000
208813,2003-09-06,48,Faint,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",162600.0,False,0.554,0.978,4.0,-3.554,1.0,0.131,0.111,0.0,0.0731,0.5939999999999999,135.095,70.0,2003,2000
226067,2003-09-13,13,My Love Is Like... Wo,Mya,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",209490.0,False,0.8349999999999999,0.678,4.0,-6.458,1.0,0.124,0.227,6e-06,0.2869999999999999,0.7079999999999999,132.868,52.0,2003,2000
323295,2003-09-13,17,It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,"['contemporary country', 'country', 'country road']",230133.0,False,0.7129999999999999,0.772,2.0,-6.69,1.0,0.0372,0.2079999999999999,0.0,0.2109999999999999,0.88,125.202,66.0,2003,2000
266093,2003-09-13,19,Calling All Angels,Train,"['neo mellow', 'pop', 'pop rock']",242200.0,False,0.454,0.8389999999999999,3.0,-5.368,1.0,0.0441,0.0746,0.0,0.279,0.529,166.166,59.0,2003,2000
304288,2003-09-13,48,Girls And Boys,Good Charlotte,"['alternative metal', 'emo', 'pop punk', 'post-grunge']",183493.0,False,0.663,0.72,3.0,-5.497,1.0,0.0331,0.00212,0.0,0.3579999999999999,0.6079999999999999,135.342,62.0,2003,2000
190650,2003-09-20,1,Shake Ya Tailfeather,"Nelly, P. Diddy & Murphy Lee","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",293666.0,False,0.662,0.808,1.0,-4.749,1.0,0.271,0.1759999999999999,0.0,0.169,0.909,87.644,53.0,2003,2000
311424,2003-09-20,4,Into You,Fabolous Featuring Tamia Or Ashanti,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap']",295773.0,True,0.546,0.538,7.0,-7.886,0.0,0.0523,0.233,0.0,0.1179999999999999,0.5799999999999998,182.12,69.0,2003,2000
162613,2003-09-20,12,Can't Hold Us Down,Christina Aguilera Featuring Lil' Kim,"['dance pop', 'pop', 'post-teen pop', 'r&b']",255266.0,False,0.8589999999999999,0.658,8.0,-4.481,1.0,0.192,0.0326,0.00181,0.0651,0.538,98.989,62.0,2003,2000
323070,2003-09-20,14,Let's Get Down,Bow Wow Featuring Baby,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",261333.0,False,0.878,0.63,1.0,-4.453,1.0,0.273,0.1029999999999999,0.0,0.0701,0.775,104.879,32.0,2003,2000
68006,2003-09-20,15,The Remedy (I Won't Worry),Jason Mraz,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",256440.0,False,0.5889999999999999,0.8669999999999999,10.0,-4.523,1.0,0.0385,0.04,0.0,0.3059999999999999,0.795,94.519,61.0,2003,2000
260515,2003-09-20,32,Come Over,Aaliyah,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",242360.0,False,0.68,0.687,0.0,-8.44,0.0,0.0385,0.0387,0.00132,0.105,0.317,102.999,10.0,2003,2000
41285,2003-09-27,20,The Boys Of Summer,The Ataris,"['emo', 'pop punk', 'punk', 'screamo', 'skate punk']",258000.0,False,0.251,0.954,6.0,-2.879,1.0,0.0691,0.000674,0.000132,0.0975,0.264,191.059,67.0,2003,2000
132909,2003-09-27,22,What Was I Thinkin',Dierks Bentley,"['contemporary country', 'country', 'country road', 'modern country rock']",260826.0,False,0.551,0.8249999999999998,5.0,-6.24,0.0,0.044,0.152,6e-06,0.0999,0.933,164.857,66.0,2003,2000
58548,2003-09-27,27,Senorita,Justin Timberlake,"['dance pop', 'pop', 'pop rap']",294866.0,False,0.8409999999999999,0.629,1.0,-5.351,1.0,0.0442,0.0729,0.0,0.0742,0.87,97.963,67.0,2003,2000
257259,2003-09-27,38,Dance With My Father,Luther Vandross,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",266000.0,False,0.7389999999999999,0.341,10.0,-9.971,1.0,0.0378,0.525,1e-06,0.072,0.231,80.958,62.0,2003,2000
319304,2003-10-04,5,Frontin',Pharrell Featuring Jay-Z,"['dance pop', 'pop', 'pop rap']",236506.0,True,0.894,0.404,9.0,-5.913,0.0,0.13,0.453,2e-06,0.0801,0.759,102.009,67.0,2003,2000
150855,2003-10-04,8,Where Is The Love?,The Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",272533.0,False,0.8349999999999999,0.7059999999999998,5.0,-3.219,1.0,0.193,0.104,0.0,0.137,0.8429999999999999,94.086,68.0,2003,2000
85247,2003-10-04,13,Thoia Thoing,R. Kelly,[],220728.0,False,0.5819999999999999,0.642,1.0,-4.925,1.0,0.307,0.274,3e-05,0.0717,0.936,85.565,38.0,2003,2000
192484,2003-10-04,27,Real Good Man,Tim McGraw,"['contemporary country', 'country', 'country road']",254600.0,False,0.56,0.8269999999999998,2.0,-5.393,1.0,0.0266,0.00986,1.1e-05,0.328,0.639,89.93,51.0,2003,2000
235716,2003-10-04,29,Help Pour Out The Rain (Lacey's Song),Buddy Jewell,"['country', 'country road']",229093.0,False,0.565,0.562,0.0,-7.43,1.0,0.0339,0.263,0.0,0.0994,0.652,75.03499999999998,41.0,2003,2000
99914,2003-10-18,14,"Can't Stop, Won't Stop",Young Gunz,['philly rap'],262800.0,True,0.8549999999999999,0.788,6.0,-3.041,0.0,0.219,0.00709,0.0,0.3579999999999999,0.809,99.992,45.0,2003,2000
156867,2003-10-18,29,Ooh!,Mary J. Blige,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",247680.0,False,0.635,0.8,11.0,-6.075,0.0,0.0339,0.000284,0.000254,0.0627,0.2829999999999999,93.06,21.0,2003,2000
124841,2003-10-18,32,Tough Little Boys,Gary Allan,"['contemporary country', 'country', 'country road', 'modern country rock']",237333.0,False,0.542,0.397,2.0,-8.570999999999998,1.0,0.0251,0.685,0.000142,0.1429999999999999,0.2389999999999999,84.221,48.0,2003,2000
10533,2003-10-18,33,Bigger Than My Body,John Mayer,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",265960.0,False,0.6069999999999999,0.936,4.0,-3.071,1.0,0.033,0.0121,0.0418,0.309,0.517,117.303,59.0,2003,2000
243879,2003-10-25,2,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",334066.0,True,0.771,0.621,1.0,-7.453,1.0,0.0376,0.0295,0.0,0.124,0.154,101.013,65.0,2003,2000
153880,2003-10-25,8,Why Don't You & I,Santana Featuring Alex Band Or Chad Kroeger,"['blues rock', 'classic rock']",274360.0,False,0.495,0.894,10.0,-4.89,1.0,0.1019999999999999,0.136,0.0,0.106,0.777,168.062,53.0,2003,2000
84888,2003-10-25,39,This One's For The Girls,Martina McBride,"['contemporary country', 'country', 'country dawn', 'country road']",243160.0,False,0.6129999999999999,0.801,8.0,-4.431,1.0,0.0354,0.0626,1.2e-05,0.124,0.6089999999999999,126.966,58.0,2003,2000
101719,2003-10-25,42,So Yesterday,Hilary Duff,"['dance pop', 'pop', 'post-teen pop']",215333.0,False,0.547,0.8319999999999999,0.0,-3.752,1.0,0.0807999999999999,0.229,0.0,0.3059999999999999,0.771,78.209,56.0,2003,2000
76666,2003-11-01,27,Pass That Dutch,Missy Elliott,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",217200.0,True,0.899,0.645,10.0,-11.621,0.0,0.271,0.0435,0.101,0.3579999999999999,0.3479999999999999,110.895,59.0,2003,2000
59518,2003-11-01,39,Clubbin,Marques Houston Featuring Joe Budden & Pied Piper,"['dance pop', 'deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",244226.0,False,0.5749999999999998,0.496,4.0,-6.716,0.0,0.164,0.0945,0.0,0.0891,0.2879999999999999,103.49,38.0,2003,2000
190651,2003-11-08,1,Baby Boy,Beyonce Featuring Sean Paul,"['dance pop', 'pop', 'pop rap', 'r&b']",244826.0,False,0.655,0.4879999999999999,1.0,-9.17,1.0,0.22,0.0825,1e-06,0.221,0.791,91.025,67.0,2003,2000
99227,2003-11-08,7,Rain On Me,Ashanti,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",297960.0,False,0.6089999999999999,0.7019999999999998,8.0,-3.161,0.0,0.035,0.35,0.0,0.0727,0.513,83.637,46.0,2003,2000
225380,2003-11-15,5,Here Without You,3 Doors Down,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",238560.0,False,0.536,0.55,10.0,-6.733,0.0,0.0248,0.0537,0.0,0.134,0.234,144.018,76.0,2003,2000
284273,2003-11-15,16,Headstrong,Trapt,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",285569.0,True,0.4919999999999999,0.896,4.0,-5.819,0.0,0.117,0.000172,3e-06,0.189,0.534,184.981,74.0,2003,2000
327693,2003-11-15,18,Harder To Breathe,Maroon 5,"['pop', 'pop rock']",173693.0,False,0.666,0.892,1.0,-4.793,0.0,0.0482,0.0563,0.0,0.0493,0.967,149.902,68.0,2003,2000
79785,2003-11-15,21,Stacy's Mom,Fountains Of Wayne,"['pop rock', 'power pop']",197986.0,False,0.774,0.75,11.0,-4.927,0.0,0.0413,0.0021,1.8e-05,0.0807999999999999,0.925,118.015,74.0,2003,2000
242611,2003-11-15,26,I Love This Bar,Toby Keith,"['contemporary country', 'country', 'country road', 'oklahoma country']",335333.0,False,0.6079999999999999,0.8249999999999998,2.0,-6.303,1.0,0.0419,0.024,0.00656,0.3459999999999999,0.454,115.049,62.0,2003,2000
152969,2003-11-15,30,Who Wouldn't Wanna Be Me,Keith Urban,"['australian country', 'contemporary country', 'country', 'country road']",221120.0,False,0.666,0.817,2.0,-6.072,1.0,0.0453,0.115,1.2e-05,0.0668,0.8259999999999998,120.02,49.0,2003,2000
136537,2003-11-15,50,Bad Boy This Bad Boy That,Bad Boy's Da Band,[],196693.0,False,0.8539999999999999,0.7049999999999998,1.0,-8.314,1.0,0.2979999999999999,0.0262,0.0,0.0336,0.7009999999999998,99.989,33.0,2003,2000
233173,2003-11-22,3,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",314400.0,False,0.81,0.791,7.0,-5.909,1.0,0.1809999999999999,0.0893,0.0,0.0838,0.948,153.067,62.0,2003,2000
262560,2003-11-22,4,Damn!,YoungBloodZ Featuring Lil Jon,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop']",298600.0,True,0.818,0.7109999999999999,4.0,-5.816,0.0,0.2849999999999999,0.0149,0.0,0.3519999999999999,0.496,84.03,52.0,2003,2000
266239,2003-11-22,24,So Far Away,Staind,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']",243573.0,False,0.4069999999999999,0.896,6.0,-2.935,1.0,0.063,0.012,0.0,0.196,0.156,138.697,67.0,2003,2000
127526,2003-11-29,17,Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']",224666.0,True,0.929,0.5949999999999999,10.0,-7.035,0.0,0.315,0.1019999999999999,0.0,0.1489999999999999,0.897,94.997,50.0,2003,2000
95188,2003-11-29,23,Bright Lights,matchbox twenty,"['neo mellow', 'pop rock', 'post-grunge']",234426.0,False,0.319,0.7319999999999999,4.0,-4.475,1.0,0.0436,0.0134,0.0,0.658,0.2,80.19499999999998,54.0,2003,2000
312747,2003-11-29,34,I Melt,Rascal Flatts,"['contemporary country', 'country', 'country road']",234253.0,False,0.556,0.7119999999999999,9.0,-4.398,1.0,0.0346,0.2069999999999999,2e-05,0.318,0.164,140.031,47.0,2003,2000
182565,2003-11-29,35,Me Against The Music,Britney Spears Featuring Madonna,"['dance pop', 'pop', 'post-teen pop']",223773.0,False,0.804,0.8359999999999999,6.0,-6.635,0.0,0.0889999999999999,0.32,0.0,0.2129999999999999,0.85,120.046,59.0,2003,2000
128067,2003-11-29,39,Wave On Wave,Pat Green,['texas country'],244373.0,False,0.673,0.759,2.0,-5.156,1.0,0.0257,0.1779999999999999,2e-05,0.0883,0.4189999999999999,103.662,58.0,2003,2000
164833,2003-11-29,44,Clap Back,Ja Rule,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",296466.0,True,0.686,0.787,1.0,-5.597,0.0,0.387,0.0459,7e-06,0.0499,0.674,120.943,60.0,2003,2000
194858,2003-12-06,1,Stand Up,Ludacris Featuring Shawnna,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",213760.0,True,0.745,0.8409999999999999,6.0,-4.774,1.0,0.3569999999999999,0.3579999999999999,0.0,0.111,0.767,97.909,58.0,2003,2000
79092,2003-12-06,13,Stunt 101,G Unit,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",232226.0,True,0.694,0.778,4.0,-1.492,1.0,0.395,0.167,0.0,0.065,0.518,95.475,57.0,2003,2000
265727,2003-12-13,9,Step In The Name Of Love,R. Kelly,[],432146.0,False,0.775,0.53,1.0,-6.564,0.0,0.1189999999999999,0.2,0.0,0.231,0.775,94.985,47.0,2003,2000
81346,2003-12-13,36,Breathe,Michelle Branch,"['candy pop', 'dance pop', 'lilith', 'neo mellow', 'pop rock', 'post-teen pop']",211773.0,False,0.644,0.753,6.0,-4.296,1.0,0.0391,0.0279,0.00227,0.108,0.2089999999999999,117.148,55.0,2003,2000
208549,2003-12-13,45,Hell Yeah,Montgomery Gentry,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck']",289560.0,False,0.372,0.872,0.0,-6.651,1.0,0.056,0.0185,0.0,0.3679999999999999,0.65,173.525,51.0,2003,2000
206555,2003-12-13,48,More & More,Joe,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",223693.0,False,0.7,0.508,5.0,-7.32,0.0,0.0577,0.189,0.0,0.0938,0.464,139.974,44.0,2003,2000
205371,2003-12-20,30,(There's Gotta Be) More To Life,Stacie Orrico,"['candy pop', 'dance pop', 'europop']",200386.0,False,0.5799999999999998,0.922,1.0,-3.785,1.0,0.0958,0.0917,0.0,0.189,0.649,89.84099999999998,56.0,2003,2000
188683,2003-12-20,38,Cowboys Like Us,George Strait,"['contemporary country', 'country', 'country road']",219160.0,False,0.4769999999999999,0.553,0.0,-6.094,1.0,0.0302,0.2129999999999999,1e-06,0.201,0.2989999999999999,128.416,51.0,2003,2000
126291,2003-12-27,6,Walked Outta Heaven,Jagged Edge,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",270880.0,False,0.67,0.6159999999999999,10.0,-6.123,1.0,0.225,0.573,0.0,0.0535,0.523,120.129,56.0,2003,2000
58277,2003-12-27,24,Perfect,Simple Plan,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk', 'post-grunge']",277026.0,False,0.4939999999999999,0.672,3.0,-4.877,1.0,0.0405,0.0273,0.0,0.105,0.557,156.208,70.0,2003,2000
81751,2003-12-27,29,There Goes My Life,Kenny Chesney,"['contemporary country', 'country', 'country road']",302666.0,False,0.5769999999999998,0.4829999999999999,4.0,-8.141,1.0,0.0324,0.0337,6e-06,0.3,0.218,135.77,57.0,2003,2000
153646,2003-12-27,32,Why Can't I?,Liz Phair,"['alternative pop', 'alternative rock', 'candy pop', 'folk', 'indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",208360.0,True,0.4869999999999999,0.759,11.0,-4.849,1.0,0.0405,0.0273,0.0,0.165,0.227,80.958,57.0,2003,2000
224944,2004-01-03,1,Hey Ya!,OutKast,"['atl hip hop', 'dirty south rap', 'hip hop', 'rap', 'southern hip hop']",235213.0,False,0.7279999999999999,0.974,4.0,-2.261,0.0,0.0665,0.1029999999999999,0.000532,0.1749999999999999,0.965,79.52599999999998,79.0,2004,2000
290951,2004-01-03,7,Suga Suga,Baby Bash Featuring Frankie J,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",239026.0,False,0.7009999999999998,0.75,5.0,-3.191,0.0,0.274,0.657,3e-06,0.0845,0.515,82.531,73.0,2004,2000
229119,2004-01-10,24,Gigolo,Nick Cannon Featuring R. Kelly,['pop rap'],237840.0,False,0.896,0.552,4.0,-6.11,0.0,0.1019999999999999,0.273,0.0,0.0662,0.657,93.001,46.0,2004,2000
43110,2004-01-10,33,The Voice Within,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop', 'r&b']",304013.0,False,0.4839999999999999,0.439,2.0,-5.995,1.0,0.0336,0.556,0.0,0.251,0.157,69.945,59.0,2004,2000
116300,2004-01-10,41,Not Today,Mary J. Blige Featuring Eve,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",253866.0,False,0.907,0.628,10.0,-2.551,0.0,0.0796,0.448,1e-06,0.0423,0.902,94.027,31.0,2004,2000
