index,weekid,week position,song,performer,weeks on chart,genre,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,year,decade
27563,1958-11-29,45,Non Dimenticar (Don't Forget),Nat King Cole,8,['adult standards'],169160.0,False,0.314,0.215,7.0,-16.964,1.0,0.0407,0.754,0.0,0.17,0.245,85.57299999999998,4.0,14.0,1958,1950
136249,1958-11-29,47,Sweet Little Rock And Roller,Chuck Berry,4,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",134000.0,False,0.527,0.763,0.0,-12.486,1.0,0.0731,0.5759999999999998,0.000249,0.4819999999999999,0.965,165.234,4.0,10.0,1958,1950
237122,1958-12-06,25,Need You,Donnie Owens,10,[],140866.0,False,0.281,0.457,3.0,-7.38,1.0,0.0299,0.783,0.0,0.2049999999999999,0.2899999999999999,190.127,3.0,9.0,1958,1950
27170,1958-12-06,32,The Mocking Bird,The Four Lads,6,"['adult standards', 'deep adult standards', 'vocal harmony group']",140226.0,False,0.5949999999999999,0.343,6.0,-16.553,1.0,0.039,0.7189999999999999,0.0,0.0792999999999999,0.637,76.66,4.0,13.0,1958,1950
253474,1958-12-06,48,I Want To Be Happy Cha Cha,Enoch Light & The Light Brigade,5,[],153373.0,False,0.7039999999999998,0.8319999999999999,8.0,-9.939,1.0,0.0526,0.2909999999999999,0.17,0.0667,0.973,155.944,4.0,1.0,1958,1950
154639,1958-12-13,2,Problems,The Everly Brothers,6,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",121400.0,False,0.7379999999999999,0.43,11.0,-10.93,1.0,0.0346,0.764,0.0,0.0863,0.8669999999999999,128.132,4.0,19.0,1958,1950
78980,1958-12-13,11,Bimbombey,Jimmie Rodgers,6,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",137600.0,False,0.7149999999999999,0.39,11.0,-10.974,1.0,0.0315,0.498,0.0,0.065,0.769,89.272,4.0,13.0,1958,1950
23091,1958-12-13,18,That Old Black Magic,Louis Prima And Keely Smith,7,[],177493.0,False,0.637,0.397,2.0,-12.149,0.0,0.134,0.251,5e-06,0.255,0.7129999999999999,124.206,4.0,35.0,1958,1950
205772,1958-12-13,40,Love Of My Life,The Everly Brothers,4,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",129093.0,False,0.445,0.252,11.0,-13.369,0.0,0.0297,0.8459999999999999,0.0,0.16,0.383,111.658,4.0,15.0,1958,1950
136061,1958-12-13,46,Sing Sing Sing,Bernie Lowe Orchestra,4,[],145226.0,False,0.631,0.888,2.0,-7.413999999999999,0.0,0.114,0.019,0.8519999999999999,0.0843,0.8509999999999999,97.239,4.0,3.0,1958,1950
228274,1958-12-20,15,Love Is All We Need,Tommy Edwards,9,"['deep adult standards', 'doo-wop']",161186.0,False,0.5829999999999999,0.386,8.0,-10.93,1.0,0.0341,0.5979999999999999,0.0,0.127,0.6069999999999999,116.0,3.0,20.0,1958,1950
77328,1958-12-20,38,Big Bopper's Wedding,Big Bopper,3,"['rhythm and blues', 'rock-and-roll', 'rockabilly']",132040.0,False,0.621,0.86,10.0,-5.977,1.0,0.0965,0.796,0.0,0.0595,0.969,94.943,4.0,28.0,1958,1950
161853,1958-12-27,4,One Night,Elvis Presley,8,"['adult standards', 'rock-and-roll', 'rockabilly']",185853.0,False,0.2059999999999999,0.8649999999999999,4.0,-10.77,1.0,0.154,0.823,0.882,0.75,0.59,91.01,4.0,52.0,1958,1950
241023,1958-12-27,7,Lonesome Town,Ricky Nelson,11,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",134040.0,False,0.509,0.184,11.0,-12.564,1.0,0.0298,0.806,6.1e-05,0.1029999999999999,0.3,77.93099999999998,4.0,58.0,1958,1950
220993,1958-12-27,26,Love You Most Of All,Sam Cooke,7,"['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']",136800.0,False,0.694,0.4759999999999999,9.0,-8.388999999999998,1.0,0.0579,0.672,0.0,0.194,0.772,122.179,4.0,25.0,1958,1950
158533,1958-12-27,45,Pledging My Love,Roy Hamilton,7,['rhythm and blues'],170600.0,False,0.377,0.245,7.0,-13.161,1.0,0.0347,0.86,4e-06,0.219,0.279,84.47,3.0,1.0,1958,1950
157566,1959-01-03,35,C'mon Everybody,Eddie Cochran,7,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly']",119698.0,False,0.667,0.8289999999999998,10.0,-9.849,0.0,0.0547,0.000518,0.89,0.0987,0.7029999999999998,176.048,4.0,0.0,1959,1950
3496,1959-01-03,40,Don't Pity Me,Dion & The Belmonts,3,"['canadian pop', 'dance pop']",157333.0,False,0.448,0.279,2.0,-12.487,1.0,0.0262,0.775,0.0,0.3659999999999999,0.3679999999999999,92.845,3.0,22.0,1959,1950
41686,1959-01-10,1,The Chipmunk Song,The Chipmunks With David Seville,7,,141466.0,False,0.6129999999999999,0.37,3.0,-11.548,1.0,0.0344,0.7069999999999999,3e-06,0.23,0.777,152.548,3.0,67.0,1959,1950
212047,1959-01-10,4,Gotta Travel On,Billy Grammer,8,['deep adult standards'],150493.0,False,0.568,0.512,3.0,-12.223,1.0,0.0763999999999999,0.822,1.1e-05,0.0941,0.892,177.144,4.0,29.0,1959,1950
153428,1959-01-10,6,Whole Lotta Loving,Fats Domino,9,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",100480.0,False,0.648,0.814,5.0,-8.044,0.0,0.0384,0.639,0.00501,0.2409999999999999,0.927,92.43,4.0,32.0,1959,1950
88379,1959-01-10,48,Try Me,James Brown And The Famous Flames,5,"['motown', 'soul']",152373.0,False,0.51,0.445,0.0,-8.384,1.0,0.0257,0.949,8e-06,0.388,0.645,99.934,3.0,36.0,1959,1950
218704,1959-01-17,2,My Happiness,Connie Francis,7,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",148253.0,False,0.468,0.3459999999999999,10.0,-7.381999999999999,1.0,0.0299,0.8429999999999999,2e-06,0.13,0.2979999999999999,108.853,4.0,40.0,1959,1950
277711,1959-01-17,6,A Lover's Question,Clyde McPhatter,15,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",150266.0,False,0.67,0.436,0.0,-11.698,1.0,0.0554,0.887,1.7e-05,0.0609,0.951,83.02299999999998,4.0,39.0,1959,1950
141858,1959-01-24,11,May You Always,The McGuire Sisters,4,"['adult standards', 'deep adult standards', 'doo-wop', 'vocal harmony group']",178066.0,False,0.201,0.268,10.0,-10.981,0.0,0.0327,0.942,0.0,0.2859999999999999,0.202,164.871,4.0,32.0,1959,1950
180498,1959-01-24,14,Lucky Ladybug,Billy & Lillie,6,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",156040.0,False,0.6019999999999999,0.768,6.0,-8.836,1.0,0.3059999999999999,0.63,0.0,0.3549999999999999,0.7349999999999999,130.713,4.0,10.0,1959,1950
185990,1959-01-31,1,Smoke Gets In Your Eyes,The Platters,12,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",160933.0,False,0.203,0.2949999999999999,3.0,-11.155,1.0,0.0323,0.92,2e-06,0.1729999999999999,0.2849999999999999,171.222,3.0,63.0,1959,1950
24582,1959-01-31,2,The All American Boy,Bill Parsons,7,[],182266.0,False,0.4879999999999999,0.778,4.0,-8.330999999999998,1.0,0.0733,0.7209999999999999,0.0,0.338,0.938,149.964,4.0,6.0,1959,1950
42368,1959-01-31,14,The Diary,Neil Sedaka,9,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",135840.0,False,0.379,0.3469999999999999,10.0,-12.786,1.0,0.0352,0.8259999999999998,0.0,0.249,0.691,117.647,3.0,27.0,1959,1950
155496,1959-01-31,15,(All of a Sudden) My Heart Sings,Paul Anka,7,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",184200.0,False,0.307,0.267,4.0,-11.898,1.0,0.0327,0.809,0.0,0.269,0.39,111.322,3.0,21.0,1959,1950
95060,1959-01-31,21,Nobody But You,Dee Clark,10,"['brill building pop', 'chicago soul', 'doo-wop', 'rhythm and blues']",147633.0,False,0.71,0.329,2.0,-12.502,0.0,0.0368,0.675,0.0,0.503,0.5929999999999999,117.311,4.0,17.0,1959,1950
181239,1959-01-31,22,La Bamba,Ritchie Valens,6,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",126960.0,False,0.516,0.809,0.0,-6.419,1.0,0.0545,0.787,0.000331,0.3029999999999999,0.939,75.099,4.0,64.0,1959,1950
252992,1959-01-31,44,Let's Love,Johnny Mathis,5,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",164680.0,False,0.3459999999999999,0.546,3.0,-11.238,1.0,0.0435,0.757,0.0,0.0678,0.504,118.872,4.0,7.0,1959,1950
93037,1959-02-07,1,Stagger Lee,Lloyd Price,10,"['adult standards', 'brill building pop', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",144960.0,False,0.3609999999999999,0.6179999999999999,3.0,-8.1,1.0,0.0328,0.74,0.0,0.0948,0.79,70.932,4.0,44.0,1959,1950
186182,1959-02-07,2,16 Candles,The Crests,12,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",172460.0,False,0.5909999999999999,0.4719999999999999,10.0,-4.906,1.0,0.0261,0.7329999999999999,0.0,0.0987,0.627,114.097,3.0,37.0,1959,1950
225564,1959-02-07,7,Lonely Teardrops,Jackie Wilson,12,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",164346.0,False,0.5909999999999999,0.5819999999999999,7.0,-4.554,1.0,0.129,0.5959999999999999,0.0,0.784,0.906,137.221,4.0,48.0,1959,1950
184215,1959-02-07,10,Manhattan Spiritual,Reg Owen & His Orchestra,10,[],165360.0,False,0.759,0.51,5.0,-11.097,0.0,0.0857,0.43,0.7439999999999999,0.0743999999999999,0.657,97.442,4.0,18.0,1959,1950
26259,1959-02-07,20,The Little Space Girl,Jesse Lee Turner,6,[],152052.0,False,0.539,0.565,4.0,-6.593,1.0,0.054,0.949,0.0,0.0993,0.949,175.38,4.0,4.0,1959,1950
196701,1959-02-07,21,With The Wind And The Rain In Your Hair,Pat Boone,5,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",144277.0,False,0.433,0.3019999999999999,0.0,-17.59,1.0,0.0395,0.973,0.904,0.813,0.551,88.358,4.0,15.0,1959,1950
184014,1959-02-14,8,Goodbye Baby,Jack Scott,10,"['brill building pop', 'deep adult standards', 'rock-and-roll', 'rockabilly']",129333.0,False,0.694,0.547,9.0,-12.623,1.0,0.0291,0.91,0.0555,0.0996,0.764,130.222,4.0,14.0,1959,1950
182108,1959-02-14,31,I'm A Man,Fabian,6,"['bass trap', 'danish electronic', 'edm', 'electronic trap', 'traprun']",149253.0,False,0.441,0.47,9.0,-12.462,0.0,0.0272,0.792,4e-06,0.136,0.955,177.008,4.0,3.0,1959,1950
251715,1959-02-14,32,Don't Take Your Guns To Town,Johnny Cash,5,"['arkansas country', 'outlaw country']",182666.0,False,0.629,0.2039999999999999,10.0,-12.619,1.0,0.0749999999999999,0.8639999999999999,0.0,0.0863,0.4889999999999999,89.199,3.0,55.0,1959,1950
81885,1959-02-14,33,There Must Be A Way,Joni James,5,"['adult standards', 'deep adult standards', 'easy listening']",156440.0,False,0.328,0.69,7.0,-6.263,1.0,0.0395,0.929,0.0352,0.194,0.7229999999999999,131.171,4.0,4.0,1959,1950
307606,1959-02-21,2,Donna,Ritchie Valens,14,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",150973.0,False,0.4719999999999999,0.225,5.0,-12.581,1.0,0.0263,0.8639999999999999,0.0,0.111,0.2899999999999999,100.299,3.0,55.0,1959,1950
225502,1959-02-21,6,I Cried A Tear,LaVern Baker,12,"['brill building pop', 'doo-wop', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul', 'southern soul', 'torch song']",155853.0,False,0.3479999999999999,0.1789999999999999,9.0,-13.394,1.0,0.0315,0.93,0.0016,0.0992,0.547,169.232,3.0,26.0,1959,1950
152344,1959-02-21,43,Who Cares,Don Gibson,6,"['nashville sound', 'rock-and-roll', 'rockabilly']",134000.0,False,0.57,0.5969999999999999,0.0,-10.247,1.0,0.0375,0.873,9.2e-05,0.275,0.8449999999999999,112.377,4.0,14.0,1959,1950
56725,1959-02-28,8,Peter Gunn,Ray Anthony and His Orchestra,9,"['big band', 'easy listening']",111293.0,False,0.6049999999999999,0.522,7.0,-12.757,0.0,0.0314,0.5989999999999999,0.7409999999999999,0.31,0.908,118.777,4.0,19.0,1959,1950
69060,1959-02-28,28,The Story Of My Love,Conway Twitty,6,"['arkansas country', 'country', 'country rock']",137133.0,False,0.3579999999999999,0.335,0.0,-11.234,1.0,0.0316,0.8459999999999999,8e-06,0.107,0.438,88.617,4.0,9.0,1959,1950
115180,1959-02-28,31,(I'll Be With You In) Apple Blossom Time,Tab Hunter,5,['deep adult standards'],130759.0,False,0.5849999999999999,0.45,8.0,-9.468,1.0,0.0357,0.8559999999999999,5e-06,0.0777,0.627,130.16,4.0,8.0,1959,1950
276442,1959-02-28,36,Pretty Girls Everywhere,Eugene Church and The Fellows,10,[],174600.0,False,0.637,0.693,7.0,-7.168,1.0,0.0356,0.7139999999999999,1.2e-05,0.1739999999999999,0.964,138.362,4.0,3.0,1959,1950
81517,1959-02-28,38,Plain Jane,Bobby Darin,6,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",115266.0,False,0.801,0.771,10.0,-6.065,0.0,0.259,0.765,0.0,0.372,0.935,111.979,4.0,20.0,1959,1950
219080,1959-03-07,6,I've Had It,The Bell Notes,7,[],162560.0,False,0.542,0.781,4.0,-12.592,1.0,0.109,0.816,0.0283,0.263,0.935,147.183,4.0,23.0,1959,1950
15278,1959-03-07,50,Telling Lies,Fats Domino,4,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",141400.0,False,0.64,0.2899999999999999,5.0,-13.485,1.0,0.0429,0.113,2.3e-05,0.0872,0.8619999999999999,117.598,4.0,9.0,1959,1950
24919,1959-03-14,38,The Hanging Tree,Marty Robbins,7,"['cowboy western', 'nashville sound']",170400.0,False,0.625,0.4249999999999999,9.0,-11.805,1.0,0.0424,0.623,0.0,0.3459999999999999,0.778,91.079,4.0,44.0,1959,1950
149484,1959-03-14,50,When The Saints Go Marching In,Fats Domino,5,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",148800.0,False,0.667,0.669,3.0,-12.145,1.0,0.0674,0.122,7.1e-05,0.0502,0.976,110.269,4.0,39.0,1959,1950
161598,1959-03-21,2,Charlie Brown,The Coasters,8,"['brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",141666.0,False,0.646,0.628,3.0,-8.794,1.0,0.2429999999999999,0.404,5e-06,0.00967,0.881,125.705,4.0,50.0,1959,1950
154667,1959-03-21,3,Alvin's Harmonica,David Seville And The Chipmunks,6,,162040.0,False,0.51,0.41,8.0,-12.257,1.0,0.0469,0.5869999999999999,0.0143,0.506,0.82,120.779,4.0,12.0,1959,1950
58207,1959-03-21,23,Raw-Hide,Link Wray And The Wraymen,9,['surf music'],125093.0,False,0.307,0.981,9.0,-4.697,1.0,0.0415,0.115,0.0184,0.325,0.822,165.962,4.0,9.0,1959,1950
155161,1959-03-28,11,Please Mr. Sun,Tommy Edwards,7,"['deep adult standards', 'doo-wop']",142680.0,False,0.4719999999999999,0.4,0.0,-10.145,0.0,0.0388,0.698,0.0,0.3439999999999999,0.4249999999999999,115.822,4.0,27.0,1959,1950
180414,1959-03-28,13,It Doesn't Matter Anymore,Buddy Holly,6,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",123746.0,False,0.67,0.1749999999999999,7.0,-16.68,1.0,0.038,0.806,0.0,0.195,0.8629999999999999,115.152,4.0,49.0,1959,1950
151148,1959-03-28,23,Where Were You (On Our Wedding Day)?,Lloyd Price,5,"['adult standards', 'brill building pop', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",162733.0,False,0.4879999999999999,0.686,0.0,-8.138,0.0,0.032,0.629,0.0,0.341,0.797,77.322,4.0,15.0,1959,1950
251279,1959-03-28,27,"No Other Arms, No Other Lips",The Chordettes,5,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'rock-and-roll', 'vocal harmony group']",154733.0,False,0.4229999999999999,0.4249999999999999,11.0,-7.708999999999999,1.0,0.0288,0.7119999999999999,0.0,0.3489999999999999,0.3509999999999999,98.031,3.0,11.0,1959,1950
182692,1959-03-28,36,I'm Never Gonna Tell,Jimmie Rodgers,6,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",112893.0,False,0.655,0.4759999999999999,7.0,-11.564,1.0,0.0492,0.7229999999999999,1.7e-05,0.0773999999999999,0.967,209.533,4.0,5.0,1959,1950
145580,1959-04-04,1,Venus,Frankie Avalon,9,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll']",143493.0,False,0.558,0.4829999999999999,10.0,-10.229,1.0,0.0291,0.7319999999999999,2.8e-05,0.131,0.745,115.184,4.0,46.0,1959,1950
240597,1959-04-04,3,It's Just A Matter Of Time,Brook Benton,11,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",145066.0,False,0.57,0.273,3.0,-13.659,1.0,0.0332,0.8579999999999999,0.151,0.17,0.4709999999999999,100.965,3.0,39.0,1959,1950
180054,1959-04-04,9,It's Late,Ricky Nelson,6,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",119666.0,False,0.6139999999999999,0.789,1.0,-8.12,1.0,0.0559,0.787,0.0,0.0938,0.8639999999999999,82.729,4.0,35.0,1959,1950
181188,1959-04-04,22,If I Didn't Care,Connie Francis,6,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",158373.0,False,0.339,0.391,9.0,-9.855,0.0,0.036,0.797,1.5e-05,0.166,0.372,81.61799999999998,4.0,27.0,1959,1950
27333,1959-04-04,27,The Morning Side Of The Mountain,Tommy Edwards,6,"['deep adult standards', 'doo-wop']",159800.0,False,0.313,0.2989999999999999,0.0,-12.623,1.0,0.0394,0.35,0.0,0.372,0.52,78.462,3.0,19.0,1959,1950
205763,1959-04-04,40,Heavenly Lover,Teresa Brewer,4,"['adult standards', 'deep adult standards']",144426.0,False,0.396,0.2929999999999999,7.0,-13.788,0.0,0.0411,0.931,2e-06,0.343,0.7249999999999999,96.154,3.0,1.0,1959,1950
252734,1959-04-04,42,I Go Ape,Neil Sedaka,5,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",154040.0,False,0.647,0.935,0.0,-4.477,1.0,0.0409,0.52,0.0,0.0956,0.961,80.239,4.0,27.0,1959,1950
84915,1959-04-11,20,This Should Go On Forever,Rod Bernard,6,['swamp pop'],168533.0,False,0.65,0.343,1.0,-10.157,1.0,0.0329,0.823,5.4e-05,0.0614,0.811,72.74599999999998,4.0,13.0,1959,1950
238441,1959-04-11,47,Moonlight Serenade,The Rivieras,10,"['classic garage rock', 'doo-wop', 'surf music']",173466.0,False,0.255,0.265,4.0,-14.323,0.0,0.035,0.534,0.00568,0.3509999999999999,0.4249999999999999,68.716,4.0,10.0,1959,1950
121192,1959-04-18,1,Come Softly To Me,The Fleetwoods,7,"['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'vocal harmony group']",144933.0,False,0.6009999999999999,0.095,1.0,-18.478,1.0,0.0374,0.93,0.000285,0.116,0.672,122.975,4.0,53.0,1959,1950
93208,1959-04-18,3,Pink Shoe Laces,Dodie Stevens,10,['deep adult standards'],145160.0,False,0.758,0.5869999999999999,5.0,-10.462,0.0,0.107,0.678,0.0,0.324,0.882,85.81,4.0,44.0,1959,1950
227343,1959-04-18,6,Never Be Anyone Else But You,Ricky Nelson,9,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",136266.0,False,0.5799999999999998,0.445,0.0,-10.335,1.0,0.0378,0.127,0.000174,0.136,0.745,141.91,3.0,47.0,1959,1950
42729,1959-04-18,12,The Tijuana Jail,The Kingston Trio,5,"['american folk revival', 'bubblegum pop', 'folk', 'folk rock', 'traditional folk']",170906.0,False,0.451,0.263,7.0,-13.567,1.0,0.0313,0.795,0.0,0.108,0.62,155.891,4.0,29.0,1959,1950
99906,1959-04-18,14,Sea Cruise,Frankie Ford,11,"['rhythm and blues', 'rock-and-roll', 'rockabilly']",158600.0,False,0.545,0.662,1.0,-10.294,1.0,0.127,0.1809999999999999,0.000503,0.0859999999999999,0.676,167.026,4.0,12.0,1959,1950
14618,1959-04-18,42,Tell Him No,Dean & Marc,4,"['adult standards', 'easy listening', 'lounge']",129160.0,False,0.3019999999999999,0.873,9.0,-8.672,1.0,0.0457,0.657,0.00104,0.3559999999999999,0.765,97.15,4.0,0.0,1959,1950
14628,1959-04-25,8,Tell Him No,Travis & Bob,6,['rap'],131120.0,False,0.314,0.631,9.0,-11.737,1.0,0.0734,0.625,0.0,0.252,0.912,184.594,4.0,15.0,1959,1950
99743,1959-04-25,12,Since I Don't Have You,The Skyliners,11,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",158850.0,False,0.3039999999999999,0.5979999999999999,6.0,-4.212,1.0,0.0302,0.5869999999999999,0.000681,0.2899999999999999,0.683,71.782,4.0,49.0,1959,1950
80566,1959-04-25,28,Six Nights A Week,The Crests,6,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",173680.0,False,0.513,0.6,5.0,-7.064,1.0,0.0313,0.785,0.0,0.325,0.5969999999999999,120.498,3.0,9.0,1959,1950
251865,1959-04-25,33,I Miss You So,Paul Anka,5,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",143240.0,False,0.3059999999999999,0.382,0.0,-10.828,1.0,0.0351,0.7029999999999998,0.0,0.2839999999999999,0.4279999999999999,116.589,3.0,18.0,1959,1950
227238,1959-05-02,5,Guitar Boogie Shuffle,The Virtues,9,[],156800.0,False,0.542,0.946,4.0,-7.03,1.0,0.0578,0.105,0.0309,0.0854,0.4819999999999999,93.164,4.0,22.0,1959,1950
219543,1959-05-02,12,Enchanted,The Platters,7,"['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']",172293.0,False,0.3669999999999999,0.2439999999999999,3.0,-13.861,1.0,0.0367,0.894,4e-06,0.215,0.277,78.113,4.0,34.0,1959,1950
24332,1959-05-02,13,That's Why (I Love You So),Jackie Wilson,7,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",126226.0,False,0.7289999999999999,0.8529999999999999,5.0,-3.615,1.0,0.0455,0.253,0.0,0.2059999999999999,0.969,146.922,4.0,30.0,1959,1950
